,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,total
raw,0.00156679354808976,0.00163653675225248,0.00576519507818746,0.0358930340551174,0.0904874916855517,0.22849876357552,0.331870473759411,0.486467657320974,0.469357345861833,0.384152003987363,0.605274037544666,0.80578460056317,1.17758025379263,1.31238846549325,1.81581288811709,1.73238894338764,2.05848729288293,2.07075732018206,2.66040081013249,2.92292239759423,2.42663841257153,2.05843023841008,1.96693758901728,1.43047754454292,1.10356014054106,0.887830373369786,0.806766618982866,0.65143560064571,0.604249166228804,0.772097314033956,0.479083039860724,0.242776921526219,0.266497668524519,0.126878417371794,0,0,0.021245311292581,0.0213168615552164,0.0347595121576033,0.0248306672558995,0.0309902543381701,0.0172557419152102,0.00394270276207483,0,0,0.000222110259109932,0.0194808503130087,0.0101902330227434,0.0294749494722186,0.0154714493709229,0.0504859672817957,0.0085179067157525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.321187072934
prop,4.7020940300246e-05,4.91139991102478e-05,0.000173018898323415,0.00107718353420465,0.00271561428731489,0.0068574616827239,0.0099597434218957,0.0145993495446661,0.014085853089042,0.0115287610596382,0.0181648401727055,0.0241823497704165,0.0353402851829715,0.0393860057452538,0.0544942436817333,0.051990613047361,0.0617771296195802,0.0621453646188998,0.0798411174340625,0.0877196358940179,0.0728256891706787,0.061775417361469,0.0590296373509146,0.04292996949394,0.0331188723296552,0.0266446201759405,0.0242118210619868,0.019550191871011,0.0181340828256272,0.0231713627832038,0.0143777302654944,0.00728596256174261,0.00799784437274711,0.00380774001520656,0,0,0.000637591669410783,0.00063973895973627,0.00104316548151544,0.000745191556397726,0.000930046527764395,0.000517860959678314,0.000118324198758135,0,0,6.6657366865044e-06,0.000584638544550309,0.000305818427189848,0.000884570810988917,0.000464312671005948,0.00151513111376528,0.000255630350056508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
