,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0,0.363742874546422,0.130579591099583,2.1440757743727,1.03257700309362,1.13088203888101,1.07364084983466,0.054573137928248,0,0.0990107229417359,0.270945779827278,0.263249976936692,0.262409766962276,0.453149159755778,7.27883667618
prop,0,0.0499726660630773,0.0179396237213159,0.294562973419804,0.141860169286767,0.155365766425536,0.147501709077791,0.0074975082360123,0,0.0136025476798715,0.0372237751554377,0.0361664904225943,0.0360510585188718,0.0622557119929218,1
