,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.370196738396227,0.530541009478456,0.25401341553674,1.30131356486749,1.3836037783307,0.443978573928337,1.66784967005938,0.00301868329483479,0.0822236781898472,0.012799025126299,0.513899650824212,0.464024935032241,0.165448957777296,0.0859249953379425,7.27883667618
prop,0.050859327508707,0.0728881596168592,0.0348975292120511,0.17878043192342,0.190085839246612,0.0609958148094265,0.229136844836404,0.000414720569938522,0.0112962664018722,0.00175838883268034,0.0706018933638048,0.0637498759315156,0.0227301374021384,0.0118047703445706,1
