,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.271789968541616,0.0550308247493176,0.441016937079519,2.87549942661523,0.430558840864183,0.80731886143728,0.970048591088374,0.0129149530036609,0.21556473538468,0.108199137073977,0.585123001845159,0.0938264759228105,0.0992978413327774,0.312647081241418,7.27883667618
prop,0.0373397536767172,0.00756038735274911,0.0605889315421443,0.39504931275973,0.0591521502705491,0.110913171617002,0.133269728975079,0.00177431553670177,0.0296152730133533,0.0148648941977306,0.0803868843162774,0.0128903120233289,0.0136419933226046,0.0429528913960325,1
