,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.0941270498016822,0.0618185561844157,0.321397447668335,1.59540015704523,0.699732682013698,0.681722951234455,0.665110551247431,0.370481626962722,0.149644645654166,0.761943767091376,1.1340338635167,0.679463906206532,0.0639594715532567,0,7.27883667618
prop,0.0129316062427548,0.00849291706004573,0.04415505690904,0.219183398119946,0.0961324883553953,0.0936582288575583,0.0913759410791571,0.0508984668079067,0.0205588684444423,0.104679332836913,0.155798778564139,0.0933478708802573,0.00878704584244405,0,1
