,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.131346417790708,0.508565322144652,0.673128929749741,1.95072698305057,0.508540122044907,0.203890411682953,1.94348081234814,0.127129114381176,0.229285658469297,0.54235595193209,0.432422314540079,0.00543539983019613,0.0225292382154903,0,7.27883667618
prop,0.0180449738926742,0.0698690387996934,0.0924775427304965,0.26799982879604,0.0698655766942959,0.0280114008259294,0.267004316597483,0.0174655813884664,0.0315003164200172,0.0745113506540063,0.0594081628394249,0.000746740182807437,0.00309517017866567,0,1
