,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.796800088498065,0.400384054721069,0.45627726548563,2.33125822214843,1.59955953020967,0.778459247703532,0.557394743700893,0.240243673526069,0.118459850186646,0,0,0,0,0,7.27883667618
prop,0.109468054298511,0.0550065996165742,0.0626854655193456,0.320278957457237,0.219754831901123,0.106948305386634,0.076577448910891,0.0330057788371961,0.0162745580724878,0,0,0,0,0,1
