,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.113301008552957,0.271902183781162,0.6062062394399,3.41528139553698,0.475542527908916,1.26443639858464,0.939783746468804,0.0605756744862988,0,0,0.130256844036431,0.00155065738391401,0,0,7.27883667618
prop,0.0155658127244062,0.0373551703215106,0.0832833962910187,0.469207037810519,0.0653322157186367,0.173714077514956,0.129111805674147,0.00832216426623952,0,0,0.0178952832480356,0.000213036430531343,0,0,1
