0,1,2,3,4,5,6,7
-0.517481606414706,0.517481606414706,0,0,0,0,0,0
5.51442470255279,-6.0319063089675,0.517481606414706,0,0,0,0,0
5.51442470255279,0,-6.0319063089675,0.517481606414706,0,0,0,0
5.51442470255279,0,0,-6.0319063089675,0.517481606414706,0,0,0
5.51442470255279,0,0,0,-6.0319063089675,0.517481606414706,0,0
5.51442470255279,0,0,0,0,-6.0319063089675,0.517481606414706,0
5.51442470255279,0,0,0,0,0,-6.0319063089675,0.517481606414706
5.51442470255279,0,0,0,0,0,0,-5.51442470255279
