0,1,2,3,4,5,6,7
-0.104060447374522,0.104060447374522,0,0,0,0,0,0
2.83802899727485,-2.94208944464937,0.104060447374522,0,0,0,0,0
2.83802899727485,0,-2.94208944464937,0.104060447374522,0,0,0,0
2.83802899727485,0,0,-2.94208944464937,0.104060447374522,0,0,0
2.83802899727485,0,0,0,-2.94208944464937,0.104060447374522,0,0
2.83802899727485,0,0,0,0,-2.94208944464937,0.104060447374522,0
2.83802899727485,0,0,0,0,0,-2.94208944464937,0.104060447374522
2.83802899727485,0,0,0,0,0,0,-2.83802899727485
