0,1,2,3,4,5,6,7
-0.240154520207619,0.240154520207619,0,0,0,0,0,0
3.02556104736628,-3.2657155675739,0.240154520207619,0,0,0,0,0
3.02556104736628,0,-3.2657155675739,0.240154520207619,0,0,0,0
3.02556104736628,0,0,-3.2657155675739,0.240154520207619,0,0,0
3.02556104736628,0,0,0,-3.2657155675739,0.240154520207619,0,0
3.02556104736628,0,0,0,0,-3.2657155675739,0.240154520207619,0
3.02556104736628,0,0,0,0,0,-3.2657155675739,0.240154520207619
3.02556104736628,0,0,0,0,0,0,-3.02556104736628
