,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,total
raw,0.80499765,0.98222448,0.93040149,1.62116474,1.93980297,2.48484957,3.55675298,4.43055698,4.1886606,4.51727305,0.00427499,4.9360082,4.32893401,4.34056631,4.41001681,4.3131497,4.32577706,2.98246819,2.29238301,2.09247242,2.03710726,0.06237774,1.6862869,1.32102537,0.94709215,0.79505568,0.49494867,0.48855767,0.46136459,0.40701326,0.21794431,0.21999495,0.20104926,0.08095528,0.08894763,0.00795042,0.00713983,0.00713983,0.00713983,0.0034865,0.0034865,0.0034865,0.0034865,0.53981548,0.00307629,0.02823573,0.0052944,0.00416215,0.03229659,0.03682454,0.02750649,0.10953438,0.16853995,0.09693452,0.7730326,0.15343342,0.11083228,0.16431319,0.20291683,0.12894344,0.05570188,0.02113059,0.04143292,0.03065914,0.12987622,0.94725795,0.2323477,0.2034986,0.20482775,0.23188078,0.09584628,0.0911745,0.06934141,0.11622758,0.09644042,0.0468494,1.03921116,0.0553668,0.06591523,0.11385152,0.02620926,0.03490648,0.00228927000000001,0.04527926,0.0517596,0.06356022,0.03304297,0.95221133,76.71956034
prop,0.0104927302298458,0.0128027907830422,0.0121273047691712,0.021131048363878,0.025284333765774,0.0323887357929038,0.0463604452924058,0.0577500308964883,0.0545970360288433,0.0588803302571168,5.57222953449475e-05,0.0643383275154989,0.0564254277633416,0.0565770488095057,0.0574823003476039,0.0562196874028645,0.0563842785442115,0.0388749385004622,0.0298800331993665,0.0272743015044239,0.0265526451269025,0.000813061750139847,0.0219798822168276,0.0172188860851858,0.0123448589356189,0.0103631417656271,0.00645140128288697,0.0063680978857914,0.00601365007770325,0.00530520845265835,0.00284079195754161,0.00286752099497238,0.00262057367259412,0.00105521042666601,0.00115938659718341,0.000103629634538649,9.30640109035849e-05,9.30640109035849e-05,9.30640109035849e-05,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,0.00703621706912404,4.00978575263822e-05,0.000368038214437974,6.90097802507819e-05,5.42514839964475e-05,0.000420969435393925,0.000479988934201444,0.000358532946201709,0.00142772429240436,0.00219683154143581,0.00126349159940976,0.0100760822477883,0.00199992569456896,0.00144464175118864,0.00214173789932853,0.00264491648675681,0.00168071140434797,0.00072604534949294,0.000275426369837823,0.000540056796681064,0.000399626117044038,0.00169286971177134,0.0123470200533216,0.00302853273624482,0.00265249955941028,0.00266982434586773,0.0030224466742558,0.0012493069508641,0.00118841270200115,0.000903829606070446,0.00151496671103055,0.00125705126010371,0.000610657826926749,0.0135455828395588,0.000721677754077703,0.000859171112397957,0.00148399599131488,0.000341624220522742,0.000454988008863764,2.98394567155312e-05,0.000590191859798658,0.000674659757832496,0.00082847476860293,0.000430698114712371,0.0124115848133131,1
