,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,8,81,82,9,total
raw,0.01364071,0.91795337,0.84429451,1.09472439,1.27370187,1.80966856,2.79684421,3.85375774,3.79933135,4.45283869,4.56685986,0.02712716,4.84370049,4.12235387,4.32862431,4.24844676,3.92044212,3.60288824,3.38854904,3.12707925,2.49348442,2.1556843,0.05144435,1.71359297,1.27518432,1.20761131,1.06916335,0.44999688,0.41733036,0.36595698,0.27931097,0.29992298,0.20657305,0.24155298,0.21431463,0.26291595,0.19395498,0.08834878,0.03391401,0.01446585,0.0034865,0.0034865,0.0034865,0.0034865,0.8397398,0.01784151,0.00874633,0.00869066,0.01415013,0.02723606,0.07539677,0.09417346,0.13803427,0.02171078,0.03194229,0.66005436,0.04237944,0.06802625,0.24947924,0.14468596,0.12618882,0.15225225,0.09921945,0.07769301,0.0549759,0.1167822,0.95293606,0.12976376,0.28535967,0.15180027,0.13317179,0.07148275,0.03323976,0.00927264,0.84091633,0.02200514,0.01008405,0.92863326,76.71956034
prop,0.000177799637270445,0.0119650499290127,0.0110049445833412,0.0142691692333543,0.0166020486086639,0.0235880986801807,0.0364554254170013,0.0502317495423749,0.0495223295488453,0.0580404615233226,0.0595266688151096,0.000353588574801262,0.0631351440041373,0.0537327619153559,0.0564213909831694,0.0553763178669436,0.0511009461293271,0.046961794671828,0.0441679934684568,0.0407598692711695,0.0325012866203816,0.0280982358403333,0.000670550636265547,0.0223358027914371,0.0166213715817548,0.0157405921599159,0.0139359942270493,0.00586547782606858,0.00543968654343829,0.00477006096461162,0.00364067480004018,0.00390934174636591,0.00269257343348326,0.00314851882531005,0.00279348094606143,0.003426974148898,0.00252810338250695,0.0011515808955169,0.000442051672998417,0.000188554912670137,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,0.0109455762817006,0.00023255490413307,0.000114003911925963,0.00011327828211587,0.000184439664894983,0.000355008030276728,0.000982758108438868,0.00122750260276061,0.00179920569654297,0.000282988848004131,0.000416351317166581,0.00860346901200711,0.00055239419793578,0.00088668717206572,0.00325183354667801,0.00188590705367434,0.00164480634978571,0.00198452975128194,0.00129327448645804,0.00101268841551862,0.000716582573679541,0.00152219589740157,0.0124210312960195,0.00169140385352735,0.0037195164927349,0.0019786384245069,0.00173582577128726,0.000931740871339826,0.000433263171122078,0.000120864092011297,0.0109609117449747,0.000286825679168119,0.000131440403924505,0.0121042568008022,1
