,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,8,81,9,total
raw,0.03283215,0.88547541,1.09912507,1.30523718,1.67292924,2.13446886,2.87019572,3.29255719,3.98657699,3.8466315,4.39485118,0.01758013,4.73551191,4.55060231,4.72458868,4.12917017,3.66497824,3.52008239,3.07804588,2.91679641,2.47389094,2.09725751,0.10033457,2.0051803,1.45941526,1.04139418,0.89753388,0.63869653,0.90208803,0.55713699,0.23913275,0.45961186,0.1965934,0.22959125,0.15223545,0.10440128,0.11184138,0.10063651,0.03658683,0.01159239,0.00369159,0.00369159,0.00369159,0.00369159,0.47127537,0.02105553,0.02865679,0.02240124,0.012964,0.02634433,0.0392422,0.07465946,0.0903907,0.07893058,0.08052661,0.54724995,0.07590538,0.15541391,0.31054584,0.19655114,0.17117263,0.06935992,0.05339291,0.02427773,0.06478067,0.05780276,0.76893329,0.09437839,0.09883571,0.29334641,0.17087119,0.07146976,0.07149194,0.01164,0.00257557,0.02861503,0.80598259,0.01365418,0.92671237,76.71956034
prop,0.000427950184470518,0.0115417164289761,0.014326529833187,0.0170130951509048,0.0218057719906897,0.0278217034943973,0.0374115246135416,0.0429167890875325,0.0519629801361294,0.0501388626701298,0.0572846241626415,0.00022914795030224,0.0617249615223746,0.0593147600146948,0.0615825828388734,0.0538216088791522,0.0477711058790982,0.0458824630172535,0.0401207445188547,0.0380189406335693,0.0322458956886144,0.0273366726908435,0.00130780950197505,0.0261364936283992,0.019022727105477,0.0135740373821855,0.0116988923818434,0.00832508068567485,0.0117582533841721,0.00726199404077555,0.003116972372368,0.00599080414386014,0.00256249382984929,0.00299260382857403,0.00198431077192484,0.00136081697467142,0.00145779485054854,0.00131174513453944,0.000476890506643381,0.000151100839846132,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00614283199631798,0.00027444800135308,0.000373526514920067,0.000291988638891097,0.000168979070559674,0.000343384788484829,0.000511501888515645,0.000973147651904284,0.00117819627223375,0.00102881950379019,0.00104962293374894,0.00713312156084757,0.000989387578130117,0.002025740362839,0.00404780526144501,0.0025619429924903,0.00223114717083114,0.000904070874397819,0.000695949113412242,0.000316447720664818,0.000844382706482022,0.000753429239477313,0.0100226498508633,0.00123017375988263,0.00128827263297635,0.00382361953978841,0.00222721805550952,0.000931571553372643,0.000931860658261953,0.000151721411702762,3.35712299260551e-05,0.000372982194803855,0.0105055684160351,0.000177975211790688,0.0120792189878704,1
