,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,9,total
raw,0.00906782,0.78300697,0.60724652,1.09272679,1.78094133,2.1909819,2.45067272,3.3052953,3.92827508,4.15793661,4.64774097,0.02644856,4.42226245,4.71750474,4.57743006,4.02092491,3.73892137,3.00665627,2.68820964,2.6422226,2.30740784,2.57377413,0.17518219,1.76206953,1.48237214,1.06592308,0.84156536,0.64886498,0.49304846,0.41210351,0.32883679,0.36815603,0.3102957,0.35498083,0.20047896,0.15454952,0.11474987,0.09192111,0.09263462,0.05736429,0.04149011,0.11956885,0.07962197,0.13446324,0.69520923,0.01883595,0.00925574,0.01774728,0.01224318,0.04388491,0.01550234,0.03448947,0.06606809,0.07994839,0.01214942,1.0075797,0.00284125,0.09255062,0.17647366,0.17396481,0.14640601,0.13243826,0.08349502,0.10186378,0.09287413,0.12199871,1.06647025,0.12869997,0.20409041,0.22784466,0.15610261,0.1748158,0.07851509,0.09882604,0.02373472,0.10578962,0.13935425,1.01834986,0.15850976,0.08174144,0.05841903,0.04711749,0.01645825,0.79100542,76.71956034
prop,0.000118194368682692,0.0102060930293387,0.00791514598505062,0.0142431315450367,0.0232136540160991,0.028558321897182,0.0319432581357256,0.0430828237981532,0.0512030447331941,0.0541965646254119,0.060580912473983,0.000344743372912817,0.05764191596513,0.0614902473253668,0.0596644459341801,0.0524106876027491,0.0487349165379745,0.0391902176794982,0.035039429685032,0.0344400122770568,0.0300758741287646,0.0335478216845058,0.00228340972267881,0.0229676698118575,0.0193219582259144,0.0138937589745838,0.0109693715171257,0.00845762120017905,0.0064266330231162,0.00537155724268584,0.00428621838475984,0.0047987244500416,0.00404454481523167,0.00462699249613557,0.00261314010548982,0.0020144734838818,0.00149570552140106,0.00119814437925127,0.00120744461502997,0.000747714008601942,0.000540802238909181,0.00155851844653572,0.00103783141674871,0.0017526591576398,0.00906169465673452,0.000245516917934934,0.000120643809205646,0.000231326664560497,0.000159583552691668,0.000572017224883904,0.00020206502658902,0.000449552498048114,0.000861163563857827,0.00104208613351915,0.000158361439327299,0.0131332830315331,3.7034232044714e-05,0.00120634971824449,0.00230024336972106,0.00226754180067033,0.00190832702052995,0.00172626458510802,0.00108831463097511,0.00132774196760993,0.00121056650466201,0.00159019042157352,0.0139008910540376,0.00167753789815318,0.00266021349829857,0.00296983792647214,0.00203471721303141,0.00227863401752127,0.00102340380539256,0.00128814658950117,0.000309369864670942,0.00137891327232807,0.001816410956768,0.0132736665263324,0.00206609317490257,0.00106545761781929,0.000761462001881957,0.000614152242155563,0.00021452482166297,0.0103103487102179,1
