,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,84,85,86,87,88,89,9,90,91,92,93,total
raw,0.02481087,0.7161086,0.72670166,0.93212702,1.39525967,2.14499162,2.7884671,3.24827217,3.76996318,3.66459227,4.15476197,0.03766024,4.26506819,4.43626106,4.71003978,3.95248657,4.22877716,3.23158484,2.87638602,2.98236294,3.17699786,2.2271482,0.29749652,1.89882716,1.39103229,0.93526506,0.84246265,0.801241,0.85707443,0.58777447,0.36366785,0.38701579,0.32205527,0.42938752,0.18974903,0.13540199,0.08309382,0.01787383,0.00775084,0.00775084,0.00369159,0.00369159,0.00369159,0.00369159,0.68716361,0.00968929,0.01797367,0.03022069,0.01796572,0.00183829,0.0312835,0.05548175,0.10878798,0.10377837,0.09352865,0.77836203,0.05537663,0.17055266,0.20492358,0.1399621,0.15453871,0.11291141,0.06820602,0.07943703,0.11310717,0.18810326,0.7888478,0.10640021,0.17619736,0.26634317,0.18181421,0.08343488,0.08904494,0.09499692,0.02448297,0.02528771,0.00891973,0.9054922,0.02538318,0.02763039,0.01301028,0.02529704,0.0207832,0.03128027,0.024663,0.06770944,0.02215881,0.95095192,0.05715059,0.06736747,0.11406702,0.0371378,76.71956034
prop,0.0003233969262864,0.00933410719282545,0.00947218228023542,0.0121497961650076,0.0181864919952173,0.0279588622574737,0.0363462340978269,0.0423395566346386,0.0491395305616007,0.0477660749587137,0.0541551848262325,0.000490881853768455,0.0555929696559572,0.0578243806447757,0.0613929454121791,0.0515186290495366,0.055119934750137,0.0421220458730277,0.037492211989389,0.038873566620859,0.041410532671465,0.0290297310116207,0.00387771408857894,0.0247502351627788,0.018131390271729,0.0121906989020162,0.0109810672306572,0.0104437642297365,0.0111715242658024,0.00766133783086276,0.00474022333272407,0.00504455171907728,0.00419782476037062,0.00559684542112953,0.00247328098804379,0.00176489528094186,0.00108308519537587,0.000232976178705771,0.000101028211914281,0.000101028211914281,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00895682413917233,0.000126294910412152,0.000234277541742232,0.000393911146858379,0.000234173917582177,2.39611644260369e-05,0.000407764328436713,0.000723176068190695,0.0014179953523962,0.00135269766328278,0.00121909783613862,0.0101455486260676,0.000721805883070575,0.00222306618082999,0.00267107344061717,0.00182433396880439,0.0020143325810931,0.00147174214111248,0.000889030381531511,0.00103542081899267,0.00147429377200208,0.00245182922277419,0.0102822252435239,0.00138687199885484,0.00229664194136595,0.00347164619843545,0.00236985469147958,0.00108753073701465,0.00116065498297145,0.0012382359802246,0.000319122918477351,0.000329612290371997,0.000116264091718855,0.0118026249888178,0.000330856692706641,0.000360147918960298,0.000169582306550533,0.000329733902122099,0.00027089831990557,0.000407722227048414,0.000321469516909382,0.000882557716701326,0.000288828688561278,0.0123951690518773,0.000744928539041729,0.000878100313680708,0.00148680492294907,0.000484072117142167,1
