,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,87,88,89,9,90,91,92,93,94,total
raw,0.02367479,0.87436856,0.87769285,0.93311342,1.37329051,1.84285457,2.27011869,2.9076007,3.45656789,3.58119991,4.26660062,0.06850925,5.50258466,4.99058997,4.81318433,3.70091076,3.26426576,3.53446729,3.15568435,2.97747725,2.50171782,2.3787252,0.1211016,2.13573784,1.53721239,1.03572384,0.89782414,0.7360101,0.62206921,0.59491182,0.39747839,0.37585142,0.27337155,0.2413206,0.17515998,0.06017736,0.06702539,0.07163867,0.04701253,0.05678817,0.02762887,0.09913792,0.05301483,0.00223781,0.63965143,0.01645999,0.02763562,0.01496676,0.01352005,0.01959462,0.02595012,0.07251683,0.08980817,0.0634862,0.03565985,0.86329068,0.04842837,0.16409091,0.37858067,0.17628788,0.12888733,0.16625119,0.11896788,0.07944359,0.07870083,0.10707899,0.97941073,0.15537869,0.18814131,0.17696141,0.10840191,0.06054344,0.10133339,0.10009396,0.06088549,0.09406705,0.02241903,1.05428322,0.02719132,0.01091691,0.0009924,0.00794038,0.02639363,0.00538214,1.26162689,0.00109436,0.00275028,0.00458933,0.00871376,0.00715777,76.71956034
prop,0.000308588707952442,0.0113969443532398,0.0114402747631804,0.0121626533815457,0.017900135296839,0.024020661247705,0.0295898292422357,0.0378990792845307,0.0450545841853295,0.0466790984480243,0.0556129440926356,0.000892982828582252,0.0717233601915086,0.065049772807392,0.062737381557836,0.0482394677915069,0.0425480248522498,0.0460699627883191,0.0411327220335319,0.0388098841651938,0.0326086047536388,0.0310054592265407,0.00157849705424941,0.0278382439958597,0.0200367726716303,0.0135001274174403,0.0117026757716167,0.0095935130068291,0.00810835212354138,0.0077543695162422,0.00518092632750351,0.00489902989973261,0.00356325751592544,0.00314548987155992,0.00228312022675494,0.000784380928844098,0.00087364147686668,0.000933773208325453,0.00061278414255313,0.000740204580791788,0.000360128106542275,0.00129221178485184,0.000691021035118721,2.91687020895667e-05,0.0083375273159184,0.000214547501667813,0.00036021608931968,0.000195084016822717,0.00017622689624501,0.000255405791080684,0.000338246463939525,0.000945219572148554,0.00117060329337127,0.00082750995598315,0.000464807799236145,0.0112525498865496,0.000631238888562171,0.00213884059388237,0.00493460426939668,0.00229782182299717,0.00167998003936423,0.00216699873230791,0.00155068511175986,0.00103550632521782,0.00102582483073703,0.00139571954695068,0.0127661149993499,0.00202528128825823,0.00245232518494905,0.00230660094004392,0.00141296312856321,0.000789152593311121,0.00132082860682358,0.00130467327440891,0.000793611039090582,0.00122611560315415,0.00029222052238888,0.013742039387709,0.000354424867393603,0.000142296305552577,1.29354234513592e-05,0.000103498768303812,0.000344027388622023,7.01534260121908e-05,0.0164446574564403,1.42644195971679e-05,3.58484848950061e-05,5.98195555300545e-05,0.000113579378731878,9.3297849574199e-05,1
