,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,83,84,85,86,9,90,91,92,93,94,95,96,97,total
raw,0.03748889,0.60097998,1.04468788,1.09097768,1.40726647,2.16648011,2.6080837,3.40030432,3.94243525,4.2286636,4.76108857,0.05420231,4.82995324,4.07530947,4.30541939,3.9520812,3.98083033,3.85387004,4.06649182,2.55300887,2.02704807,2.21758632,0.07043842,1.81856099,1.30979286,0.97101626,0.92101684,0.85662819,0.71551617,0.399144,0.40557159,0.40540998,0.30065826,0.215116,0.19556403,0.23856129,0.10563687,0.05183276,0.02072372,0.00736225,0.003303,0.003303,0.003303,0.003303,0.62804314,0.01381448,0.01517864,0.01788525,0.01955394,0.03331968,0.08008513,0.11274692,0.19319713,0.03870264,0.01823361,0.73803724,0.03681738,0.01534893,0.27119786,0.19211904,0.14565061,0.08706582,0.06152331,0.06340779,0.12640075,0.05573437,0.78026273,0.07122006,0.0973487,0.13067654,0.13928821,0.0660797,0.01996892,0.03392827,0.00114103,0.0118034,0.00832945,0.91783207,0.00297213,0.01934112,0.02335782,0.00654724,0.00288105,0.02117987,1.0323042,0.02202778,0.01929661,0.00723025,0.01334491,0.04411587,0.02117908,0.01394393,0.00187575,76.71956034
prop,0.000488648394670923,0.00783346486002555,0.0136169690672135,0.0142203327960312,0.0183429944562167,0.0282389536696868,0.033995029278605,0.0443212174956528,0.0513876152643239,0.0551184545539589,0.0620583401273439,0.000706499226009511,0.0629559556727773,0.0531195623637485,0.0561189267889384,0.0515133452601326,0.0518880753794476,0.0502332133151012,0.0530046288323138,0.0332771572032708,0.0264215287602885,0.0289050968250113,0.000918128567054299,0.0237040069304443,0.0170724760959964,0.0126566974015065,0.0120049806844344,0.0111657077569744,0.00932638517255611,0.00520263669696624,0.00528641702588777,0.00528431052267941,0.00391892574289484,0.0028039263917398,0.00254907652146746,0.00310952368526047,0.00137692225466161,0.000675613360794711,0.000270123028705563,9.59631411777196e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,0.00818621922775216,0.000180064639822987,0.000197845763619244,0.000233125032530654,0.000254875548208857,0.000434304887206552,0.00104386846907209,0.00146959809858577,0.00251822519763934,0.000504469001496887,0.000237665725913882,0.00961993573384965,0.000479895607284967,0.000200065406162102,0.00353492458504879,0.00250417284912193,0.00189848077015192,0.00113485817194661,0.000801924694658645,0.000826487921971843,0.00164756874830652,0.000726468839928183,0.0101703232727363,0.000928316842332937,0.00126889022263133,0.0017033014712399,0.00181555015934284,0.000861314894234964,0.000260284599018858,0.000442237544762238,1.48727390373885e-05,0.000153851246640238,0.000108570095593434,0.0119634688459165,3.87401855123822e-05,0.000252101548995921,0.000304457167070361,8.53399051165626e-05,3.75530045692647e-05,0.000276068709285307,0.0134555541693033,0.000287120779920778,0.00025152138404447,9.4242589086245e-05,0.000173944036447277,0.000575027669664563,0.000276058412041729,0.000181751953976331,2.44494362544205e-05,1
