,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,total
raw,0.05548856,0.95501471,0.84214808,1.10876798,1.62203906,1.98831436,2.34872419,3.38753281,4.15079965,4.35020962,4.28533317,0.09050108,4.67385596,4.50872835,4.3378434,3.850256,3.23109689,3.35483993,3.40774143,2.80455258,2.46010263,2.10090964,0.16210218,1.86473296,1.52824844,1.05639126,0.90987248,0.77299168,0.72455972,0.60872158,0.31885759,0.30975788,0.27347868,0.31724704,0.10644951,0.08370234,0.18165361,0.12318594,0.0377743,0.04718438,0.00677475,0.00392231,0.00392231,0.00392231,0.69213732,0.01507318,0.01506157,0.01905333,0.01382387,0.0712793,0.03892914,0.0280458,0.06425577,0.0402237,0.05163247,0.92101041,0.01416921,0.05297074,0.10578635,0.28257604,0.30970338,0.12206836,0.04952626,0.09011392,0.08707114,0.07784004,0.95661386,0.03091977,0.10315904,0.12017632,0.18913348,0.06496883,0.08953406,0.00267222,0.02501305,0.11667081,0.0917238,0.89646918,0.12753679,0.12564763,0.08248621,0.06920365,0.01735504,0.00939567,0.00029621,0.00524941,0.00946847,0.01407966,0.96772287,0.05685873,0.02460095,76.71956034
prop,0.000723264833037233,0.0124481254293903,0.0109769669725404,0.0144522202041597,0.0211424446752767,0.0259166547773259,0.0306144114954661,0.044154747433215,0.0541035380234818,0.0567027443942727,0.0558571132447655,0.00117963501874781,0.0609213079335538,0.0587689544885106,0.05654155707848,0.0501861061629749,0.0421156856958078,0.0437286125615459,0.0444181563984182,0.0365559000543146,0.0320661721612781,0.0273842763265241,0.00211291852145147,0.0243058348058307,0.0199199321949608,0.0137695166046099,0.0118597196851454,0.01007554887664,0.00944426319427471,0.00793437263329343,0.00415614464664436,0.00403753460821775,0.00356465390036149,0.00413515195595554,0.00138751459899203,0.00109101694051757,0.00236776135310162,0.00160566535384293,0.000492368567189315,0.000615024118893432,8.83053809221034e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,0.00902165389025481,0.000196471146774041,0.000196319816396904,0.00024835035440194,0.000180187033642221,0.000929089005256414,0.000507421312472031,0.000365562574599082,0.000837540905021302,0.000524295236074602,0.000673002683685609,0.0120048968726924,0.000184688362879114,0.000690446344651198,0.00137887064956035,0.00368323330774708,0.00403682422875574,0.00159109827349149,0.0006455493198933,0.00117458858732558,0.00113492751540969,0.00101460487592779,0.012468969526944,0.000403023295010713,0.00134462501535238,0.0015664365054676,0.00246525761046873,0.000846835275281506,0.0011670304105395,3.48310129536386e-05,0.000326032238573175,0.0015207439860571,0.00119557254490909,0.0116850145650874,0.00166237644526105,0.00163775221655552,0.00107516531161602,0.000902033975342253,0.000226214017951709,0.000122467724767464,3.86094496224012e-06,6.84233587462709e-05,0.000123416635314884,0.000183521124698875,0.0126137697571691,0.000741124294091595,0.000320660727081534,1
