,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,total
raw,0.0668513,0.95920468,0.88490391,1.09242712,1.83802248,1.92467345,2.28622303,3.36513453,4.10299919,4.1934266,4.76457558,0.09356769,4.97559178,3.95210181,3.97969523,4.21069764,4.31574851,3.05114297,2.92923089,2.21672066,2.83368839,2.29070245,0.21251587,1.69198504,1.333269,1.26480206,0.92025531,0.84672706,0.8173538,0.6521422,0.42886978,0.27624066,0.27916579,0.34034532,0.13178852,0.08076287,0.05627936,0.01555226,0.02235111,0.02996087,0.03825635,0.06615047,0.06559509,0.06377229,0.60723407,0.02153669,0.0318439,0.01795653,0.00423279,0.01736476,0.070188,0.0464681,0.06791445,0.0732668,0.01031662,0.53094583,0.00236825,0.08007643,0.15723963,0.20436666,0.1667821,0.15850231,0.03206216,0.09982185,0.10167375,0.11903479,0.66663714,0.13139093,0.15114579,0.16924828,0.18266176,0.09492175,0.08407744,0.06868159,0.05897537,0.07407157,0.09663307,0.87598243,0.04584122,0.0305561,0.02488778,0.00500097,0.00341398,0.01091422,0.00456013,0.00263544,0.0227077,0.01809908,1.04449511,0.02958916,0.04217947,0.08116234,0.05245369,0.05181349,0.01031856,0.00183734,76.71956034
prop,0.000871372303278765,0.0125027395327745,0.0115342672204891,0.0142392255007545,0.0239576774404649,0.0250871282560846,0.0297997410291207,0.0438627973764011,0.053480483618736,0.054659158386934,0.0621037915087718,0.00121960670245416,0.0648542791166887,0.0515136139008797,0.0518732799349095,0.0548842775081002,0.0562535615542345,0.0397700789274361,0.0381810176833451,0.0288938133922575,0.0369356703484988,0.0298581279643449,0.00277003503484885,0.0220541545402709,0.017378475503396,0.016486044163897,0.01199505453266,0.0110366516211451,0.0106537862883691,0.00850033807688528,0.00559009694658529,0.00360065488873734,0.00363878245342927,0.00443622615264847,0.0017177955584723,0.00105270246130297,0.000733572504203431,0.00020271570810725,0.000291335220130903,0.000390524526824993,0.000498651840944583,0.000862237344776734,0.00085499825219671,0.00083123899195171,0.00791498370570563,0.000280719674416215,0.000415068854134155,0.000234054130660051,5.51722400550973e-05,0.000226340713151172,0.000914864471185003,0.000605687777589785,0.000885229916582184,0.000954995045270094,0.000134471834226885,0.0069206057444411,3.08689203835967e-05,0.00104375506904788,0.00204953768378178,0.00266381427492941,0.00217391887102673,0.00206599606798529,0.000417913760948438,0.00130112646054822,0.00132526502432248,0.00155155724918744,0.00868927216273982,0.00171261317736587,0.00197010761440972,0.0022060642585794,0.00238090206970026,0.00123725617794644,0.00109590617604418,0.00089522919182047,0.000768713607568101,0.000965484808199306,0.00125956235374328,0.0114179803184206,0.000597516719293545,0.000398283043653845,0.000324399408569395,6.51850711583471e-05,4.44994729488826e-05,0.00014226124278647,5.94389485522435e-05,3.43516045754232e-05,0.000295983187330137,0.000235912196573988,0.0136144564094357,0.000385679478204372,0.000549787691862052,0.00105790934724223,0.000683706863901978,0.000675362186258326,0.000134497121128836,2.39487816647725e-05,1
