,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,9,total
raw,0.04103688,1.01082493,1.0036933,1.3533996,1.70081958,1.99214438,2.46209951,2.98433776,4.13784009,4.32768912,4.61604318,0.06373049,5.2924621,5.01483098,4.75144938,4.14945962,3.88165511,3.22548083,2.9107669,2.57550875,2.20927722,2.10208964,0.12531013,1.72011473,1.51109927,1.19880276,0.77442906,0.61436342,0.76937262,0.65937622,0.455453,0.43006474,0.31142017,0.24941095,0.20406533,0.14406491,0.03647387,0.03822999,0.01105456,0.0068684,0.00369159,0.00369159,0.00369159,0.00369159,0.57124354,0.0255375,0.01925745,0.01957899,0.03658814,0.01126388,0.02112511,0.02151825,0.08336241,0.0664903,0.0341514,0.58228743,0.05225427,0.10763823,0.20621811,0.13259631,0.18292038,0.11867486,0.08587235,0.07394816,0.0620883,0.0549122,0.58685396,0.08063288,0.09937898,0.11524315,0.11295794,0.04964531,0.02973819,0.02750928,0.0090795,0.0044513,0.00648526,0.80946926,0.00726445,0.01841763,0.00786716,0.04258798,0.06024376,0.02982795,0.03052679,0.01279004,0.92768216,76.71956034
prop,0.000534894619027218,0.0131755829350468,0.0130826258069247,0.0176408675180372,0.0221693082241665,0.0259665771176394,0.0320922004647661,0.038899307383596,0.053934616826038,0.0564092012626359,0.0601677480885313,0.000830694150456077,0.068984520721251,0.0653657419017477,0.0619326982446573,0.0540860714218217,0.0505953774082851,0.0420424832429377,0.0379403490726522,0.0335704315638157,0.0287967919811987,0.0273996570194631,0.00163335307768527,0.0224208105778621,0.0196964015865475,0.0156257772422996,0.0100942843854676,0.00800791111520074,0.0100283762913962,0.00859462980598202,0.00593659554332112,0.00560567263542793,0.00405920170318849,0.00325094342166039,0.00265988659340119,0.00187781198642881,0.000475418131156616,0.000498308251905709,0.000144090502487361,8.95260604930625e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00744586566279063,0.000332868174515402,0.000251010953590665,0.000255202062071671,0.00047690758181944,0.000146818881000902,0.000275354940857055,0.000280479318502831,0.00108658612784746,0.000866666853998293,0.000445145929521108,0.00758981708731726,0.000681107526795298,0.00140300895264489,0.00268794697318517,0.00172832468554785,0.002384273048351,0.00154686574680649,0.00111930190448743,0.000963876222338633,0.000809289048644723,0.000715752276950549,0.00764933945657697,0.00105100810852744,0.00129535387793647,0.00150213517242896,0.00147234863572473,0.000647101075397013,0.000387622007584617,0.00035856931241637,0.000118346611473816,5.80204054907648e-05,8.4532027702702e-05,0.010551015365738,9.46883684917634e-05,0.000240064331943224,0.000102544383272465,0.000555112409550599,0.000785246418684051,0.00038879198300682,0.000397901002882624,0.000166711591454879,0.0120918597016037,1
