,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,8,80,81,82,9,total
raw,0.00493927,0.7397645,0.71254852,0.87399549,1.4212602,2.259932,2.61063096,3.3097692,3.76216084,3.67479002,4.77635841,0.0355515,4.96915849,4.43952734,4.45853892,4.35096798,3.55606178,3.48314608,3.63870081,3.05860314,2.53486103,2.10864261,0.08660344,1.4445838,1.45187491,1.30859163,0.91873323,0.63356621,0.50037212,0.59212645,0.48721003,0.34113662,0.2435328,0.13376481,0.18045824,0.17173392,0.16039009,0.05314994,0.03259182,0.03747779,0.02092685,0.02166129,0.00508898,0.00369159,0.57793387,0.00290888,0.01624702,0.04087533,0.0484093,0.034007,0.05372969,0.08222728,0.08724092,0.07305598,0.05595753,0.81081506,0.10700948,0.11964294,0.21303973,0.31857272,0.19861785,0.08166653,0.04156478,0.06080028,0.03008132,0.02247502,1.12554192,0.04258264,0.09763577,0.13681281,0.13902784,0.18086599,0.09318731,0.07478051,0.0555418,0.01299181,1.0282807,0.00826843,0.00671637,0.01403786,1.01723442,76.71956034
prop,6.43808434004381e-05,0.00964244967934601,0.00928770338153896,0.0113920815777188,0.018525395527573,0.0294570509787152,0.0340282315022453,0.0431411387830172,0.049037831073681,0.0478989973836443,0.0622573746360445,0.000463395512727726,0.0647704244911996,0.0578669549242101,0.0581147610888407,0.0567126292267279,0.0463514358559996,0.0454010172186031,0.0474285930976961,0.0398673184054381,0.0330406094451818,0.0274850716121818,0.00112883128652194,0.0188294066545481,0.0189244425224244,0.0170568186809294,0.011975215002907,0.00825820960381171,0.00652209316349687,0.00771806365124954,0.00635053209169629,0.00444654034105743,0.00317432476047477,0.00174355548190307,0.00235218032011991,0.00223846329722071,0.00209060230910077,0.00069278212446023,0.000424817606560335,0.000488503711881412,0.000272770723753603,0.000282343771314683,6.63322362308522e-05,4.81179764800513e-05,0.00753307067244333,3.79157543018839e-05,0.000211771547282045,0.000532788897887993,0.000630990320922895,0.000443263749808919,0.0007003388674529,0.00107179029227476,0.00113714051036492,0.00095224711502824,0.000729377615721618,0.0105685571763797,0.00139481351986069,0.00155948417156948,0.0027768632804446,0.00415243151274816,0.00258888149410372,0.00106448120450738,0.000541775523944563,0.000792500370577593,0.000392094530608464,0.000292950323234347,0.0146708598825633,0.000555042805397808,0.00127263203239572,0.00178328459383348,0.00181215637034241,0.00235749513159945,0.00121464864484389,0.000974725476379079,0.000723958789047461,0.000169341559602582,0.0134031099167271,0.000107774731285693,8.75444276561922e-05,0.000182976283203241,0.0132591273397801,1
