,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,total
raw,0.00218233,0.81116526,0.9995132,1.21546987,1.3228751,2.11510268,2.83746187,3.27611636,4.00071529,3.95881556,4.21468067,0.03975882,4.45315638,4.63290577,4.50119391,3.99134636,3.91630809,3.85253556,2.94743471,2.91167715,2.65133456,1.89113284,0.06308114,2.16255871,1.63287355,0.97832346,0.82549121,0.44752996,0.45744785,0.47968106,0.38795256,0.3252733,0.16864348,0.37193394,0.30311817,0.08144495,0.06295356,0.01040757,0.00981973,0.03486056,0.02474201,0.00928309,0.02129148,0.01882417,0.63647212,0.01386519,0.01530166,0.01040624,0.01431893,0.01161678,0.03045675,0.05717363,0.06954006,0.10697296,0.03174427,0.80578601,0.05382447,0.07541944,0.26840919,0.23767562,0.13513373,0.09058557,0.11327173,0.09484187,0.1747532,0.15859839,0.81025068,0.11650328,0.28547857,0.20751978,0.10810441,0.08411855,0.06438629,0.01664473,0.02009277,0.00702705,0.76263568,0.01859836,0.02397961,0.04080236,0.02517266,0.00018287,0.00932717,0.00170341,0.01589507,0.00655836,0.00840715,1.09567079,0.01539895,0.02008516,0.02234267,0.03117378,0.10997688,0.0557188999999999,0.04764024,0.04425591,0.01732259,76.71956034
prop,2.84455488317257e-05,0.0105731218532163,0.0130281403539128,0.0158430244466127,0.0172429963641265,0.0275692753011937,0.0369848557189998,0.0427024913266076,0.0521472656030604,0.0516011241781837,0.0549361942550465,0.000518235764436082,0.0580446024490343,0.0603875432740782,0.0586707469392675,0.0520251464204363,0.0510470611750641,0.0502158190548358,0.0384182951119347,0.0379522137131163,0.0345587819879313,0.0246499436599874,0.00082223020726972,0.0281878402380845,0.0212836666785309,0.0127519429942552,0.0107598532413592,0.0058333227929966,0.00596259738680353,0.0062523958410891,0.00505676203409797,0.00423977012587765,0.00219818100172392,0.00484796756331359,0.00395098940422317,0.0010615930232011,0.000820567267604339,0.000135657320686882,0.000127995128706182,0.0004543894652877,0.000322499371612014,0.000121000302385205,0.000277523488216591,0.000245363371695255,0.00829608664569154,0.000180725618584795,0.000199449266030557,0.000135639984821112,0.000186639886054383,0.000151418750948489,0.000396988067515299,0.000745228853588605,0.00090641890662326,0.00139433750044872,0.000413770228339658,0.0105030060968673,0.000701574275992521,0.000983053600226093,0.00349857570625385,0.00309797943245096,0.0017613986498505,0.00118073630243121,0.00147643872694279,0.00123621498324139,0.00227781805872638,0.00206724842135611,0.0105612007734298,0.00151856031869434,0.00372106629306578,0.00270491357197994,0.00140908536911462,0.00109644202374479,0.000839242166074175,0.000216955492526745,0.00026189892005317,9.15939816242174e-05,0.00994056374437247,0.000242420054515135,0.000312561879835194,0.000531837771478032,0.00032811267281045,2.38361637096942e-06,0.000121574862507873,2.22030730162028e-05,0.000207184060095723,8.54848485957838e-05,0.000109582875120006,0.0142815050704708,0.000200717391128887,0.000261799727618199,0.000291225209072933,0.000406334184683103,0.00143349205225646,0.000726267196436855,0.000620966019472369,0.000576853019019791,0.000225791048895888,1
