,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,81,82,9,90,91,92,93,94,95,96,total
raw,0.01311613,0.91099262,0.93303613,1.04143935,1.61276501,2.41160622,2.56645842,3.67131862,3.98390592,4.19472316,4.65992867,0.0308855,4.5959936,4.55125059,4.40864024,3.64594901,3.6165057,3.62783396,3.17007149,2.67613493,2.76370379,2.41503,0.07864302,1.56829718,1.45252694,0.84878982,0.64239022,0.5296796,0.60031078,0.42628615,0.42174067,0.33557079,0.24542319,0.20658244,0.28910856,0.1687371,0.12815432,0.08446525,0.05688015,0.03025374,0.0377828,0.03516367,0.00500478,0.03643776,0.68779458,0.01550907,0.01100992,0.02011306,0.0112119,0.05096216,0.02614088,0.04837036,0.03056223,0.09047379,0.04259055,0.7254446,0.03699151,0.11539189,0.18357369,0.14929498,0.14948124,0.07423131,0.07291747,0.05663952,0.07772039,0.12657517,0.82714958,0.12601564,0.20658434,0.16841441,0.13975987,0.03170404,0.02214289,0.0371249,0.00716151,0.02295036,0.00155664,1.02402317,0.00979301,0.00950434,1.07255429,0.02180408,0.07678924,0.13626506,0.11367392,0.07097642,0.04942777,0.0116666,76.71956034
prop,0.000170962006845098,0.0118743201337798,0.0121616459461582,0.0135746261498975,0.0210215622046408,0.0314340464063196,0.0334524651682851,0.0478537494705356,0.0519281641128341,0.0546760583795076,0.0607397728734169,0.000402576603191206,0.0599064121279087,0.0593232100109817,0.0574643574658421,0.0475230696557978,0.0471392912573096,0.0472869492984897,0.0413202510018451,0.0348820420521195,0.0360234570916729,0.0314786736172268,0.00102507130712788,0.020441946917445,0.018932941398032,0.0110635386365406,0.00837322603457454,0.00690410108781392,0.0078247421823012,0.00555642065870577,0.00549717266536671,0.00437399261039613,0.00319896502159752,0.0026926958273025,0.00376838134523647,0.00219940129026031,0.00167042563111748,0.00110096107988202,0.000741403492771893,0.000394341936605525,0.000492479360316418,0.000458340348200176,6.52347325482601e-05,0.000474947455883713,0.00896504850851443,0.000202152748676714,0.000143508643052789,0.000262163389764806,0.000146141348442456,0.000664265537682303,0.000340732922401416,0.00063048275805591,0.000398362945050214,0.00117927930763739,0.000555145908178441,0.00945579714984065,0.000482165302252304,0.0015040739218084,0.0023927886081001,0.0019459832582247,0.00194841106150166,0.000967566936919701,0.000950441708435891,0.000738267004516048,0.00101304529973275,0.00164984222327466,0.0107814692411466,0.00164254903757964,0.00269272059282502,0.00219519519212094,0.00182169800479334,0.000413245850986325,0.000288621179551457,0.000483903972278682,9.33465985501241e-05,0.000299146135591632,2.02900015732807e-05,0.0133476152034997,0.000127646847252514,0.000123884182311256,0.0139801933854513,0.00028420496550515,0.0010009082385208,0.00177614495437814,0.00148168106668271,0.000925141120275612,0.00064426555341232,0.000152068129018165,1
