,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,9,95,96,97,98,total
raw,0.01050211,0.7851385,0.70273246,1.04207658,1.46423611,2.02773607,3.01708405,3.30796302,3.93011052,3.79447753,4.58009387,0.00572733,4.70306548,5.01853766,4.52661312,4.71303706,3.61708457,3.27292124,2.93964305,2.47555407,2.34746511,2.23796931,0.06769889,1.78533138,1.56346191,0.92278039,0.79296525,0.62848638,0.69313664,0.5210159,0.33102438,0.47619839,0.25733624,0.18977148,0.29455501,0.25330396,0.29183957,0.05584299,0.03769122,0.03984476,0.08654495,0.05857698,0.04004942,0.01652691,0.69351366,0.02548283,0.02913027,0.03536525,0.00819553,0.01567789,0.01272334,0.02482198,0.13977182,0.06289704,0.08416395,0.78232634,0.08967549,0.25107432,0.24607898,0.195873,0.16725075,0.10020396,0.10208712,0.08790798,0.04912586,0.0803585,0.72095876,0.12896575,0.15780153,0.10734489,0.11414577,0.12719751,0.05198993,0.04146391,0.02097447,0.01216965,0.02007618,0.88015052,0.05250368,0.08723601,0.01769926,0.02165653,0.03320526,0.0056165,0.81203317,0.02362551,0.00438656,0.03071981,0.0401815,76.71956034
prop,0.000136889600949973,0.0102338764263049,0.00915975608939471,0.0135829321151191,0.0190855644050997,0.026430496486341,0.0393261384271379,0.0431175961559219,0.0512269687493363,0.0494590625022344,0.0596991673271104,7.46528000762524e-05,0.0613020389996672,0.0654140565686146,0.0590020732644882,0.0614320134150028,0.047146836529955,0.0426608445811643,0.0383167348323206,0.032267573732553,0.0305980000354105,0.0291707786134584,0.000882420202878863,0.0232708760593505,0.0203789216605409,0.0120279676514111,0.0103358940860166,0.00819199663312356,0.00903467951234612,0.00679117421542825,0.00431473249498552,0.00620700102932837,0.00335424549957738,0.00247357361224419,0.00383937301901384,0.0033016868042182,0.0038039786555951,0.000727884645747697,0.000491285662130529,0.000519355948123516,0.00112806889946262,0.000763520798873233,0.000522023585934434,0.000215419769440248,0.00903959377408497,0.000332155579190849,0.000379698083134244,0.000460967839795626,0.000106824517289719,0.000204353230525826,0.000165842191269262,0.000323541739420766,0.00182185376689556,0.000819830558481535,0.00109703378938837,0.0101972213674446,0.00116887387782963,0.00327262459387551,0.00320751290687076,0.00255310378646521,0.00218002748267574,0.00130610706781848,0.00133065308961076,0.00114583529429022,0.000640330311882494,0.00104743170638457,0.00939732653321929,0.0016810022037204,0.00205686176120753,0.00139918541665616,0.00148783138868546,0.00165795410500654,0.000677661990887264,0.000540460735387994,0.000273391425955088,0.000158625126969804,0.000261682677938037,0.0114723092272611,0.000684358457834197,0.00113707651104091,0.000230700748564796,0.000282281727163506,0.000432813481370897,7.32081880436908e-05,0.0105844346135626,0.000307946368504958,5.71765528968098e-05,0.00040041691928184,0.000523745180784752,1
