,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,81,82,9,total
raw,0.98126554,1.01842306,1.07394609,1.58599022,2.20885773,2.64900402,3.27022826,3.92213888,4.35675461,4.36929642,0.00669728,4.23194636,4.50861581,4.3612556,4.00599711,3.84589616,3.78387192,3.23093317,3.17291084,2.81104584,2.4179417,0.02487561,1.73531334,1.43875958,0.99536278,0.82758878,0.65541156,0.57217722,0.63678785,0.3475095,0.32242096,0.1987904,0.16182383,0.19977208,0.16580801,0.07193196,0.06703215,0.00986947,0.00678236,0.003303,0.003303,0.003303,0.003303,0.55207583,0.0105363,0.02176632,0.02356726,0.01582329,0.03990702,0.01616686,0.03476066,0.09849848,0.0812428,0.01833471,0.55280801,0.0510862,0.13819948,0.2394912,0.16885382,0.08317486,0.0860394,0.15388537,0.05001954,0.04594979,0.12047078,0.60597704,0.11572768,0.14598675,0.16649888,0.12798469,0.08349655,0.09345431,0.07711349,0.1008018,0.06850529,0.03667418,0.96493815,0.01160164,0.01303109,1.24086476,76.71956034
prop,0.012790291493477,0.0132746206506741,0.0139983347824279,0.0206725665915097,0.0287913241448589,0.0345284045979975,0.0426257429722909,0.0511230625230144,0.0567880549717968,0.0569515310129057,8.72955993272054e-05,0.0551612436417151,0.0587674875875077,0.0568467230608741,0.0522161114094831,0.0501292778915318,0.0493208238320308,0.0421135516898349,0.0413572604683673,0.0366405363579017,0.0315166261287779,0.000324240778880355,0.0226189166401576,0.0187534909431677,0.0129740417644317,0.0107871939871964,0.00854295250253516,0.007458035701251,0.00830020202381155,0.00452960755327499,0.00420259134138828,0.00259113059458391,0.00210929037240101,0.00260392628835026,0.00216122210900564,0.000937596092589912,0.000873729589988941,0.000128643464017015,8.84045733570741e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,0.00719602442393246,0.000137335250010636,0.000283712783331104,0.000307187109722167,0.000206248444723556,0.000520167475193328,0.00021072670292104,0.000453087320182106,0.0012838770134172,0.00105895810194889,0.000238983512402125,0.00720556801355622,0.000665882335268868,0.00180135912389928,0.00312164458371035,0.00220092267541271,0.00108414151008415,0.00112147931529713,0.00200581663030943,0.000651978970921199,0.000598931873388783,0.00157027464008014,0.00789859896634543,0.00150845077170837,0.00190286218212183,0.00217022724403167,0.00166821459133508,0.00108833457373799,0.00121812885248346,0.00100513467045763,0.00131389960465459,0.000892931212019508,0.000478029068955428,0.012577472364592,0.000151221408837391,0.000169853554194651,0.0161740337731451,1
