,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,9,92,93,94,95,96,total
raw,0.92601164,0.74996973,0.85417121,1.52067538,2.26898535,2.82383088,3.27775103,3.80909668,3.81676166,4.46875555,0.00284922,4.85524564,4.79511905,4.73721412,4.16477401,3.8463208,3.32757974,3.10958186,2.68979057,2.57260415,2.1770856,0.10603097,1.77938041,1.43951806,1.04641985,0.67045529,0.71341775,0.67345113,0.39506812,0.41433765,0.31106498,0.33460089,0.27088459,0.30908396,0.21900221,0.21698139,0.18204482,0.05500499,0.02123216,0.00651424,0.003303,0.003303,0.003303,0.4647046,0.01444822,0.00786147,0.02257557,0.00846784,0.03816849,0.05474664,0.08393496,0.12619179,0.14747492,0.08501601,0.66188688,0.04725944,0.09472836,0.26211043,0.09616018,0.12390149,0.07914075,0.10218354,0.07853733,0.06207942,0.1183569,0.85380738,0.08619248,0.09516055,0.1273691,0.07110659,0.07455473,0.09783185,0.0737567,0.05837584,0.02395788,0.00263305,1.16234398,0.00184778,0.00530985,1.04280104,0.01960154,0.04226053,0.03241458,0.0443971,0.05532623,76.71956034
prop,0.012070085332817,0.00977546960222843,0.0111336822866887,0.019821221253886,0.0295750567383921,0.0368071827769288,0.0427237984090877,0.049649615601538,0.0497495246725237,0.0582479296048583,3.71381168944796e-05,0.0632856290948864,0.0625019099268733,0.0617471489540082,0.0542856866168532,0.0501348128554721,0.043373290009133,0.040531799794201,0.0350600362942591,0.0335325715971119,0.028377190775752,0.0013820591454135,0.0231933082269277,0.0187633773397612,0.0136395444051368,0.00873903978371,0.00929903334740617,0.00877808901687457,0.00514950969803746,0.00540067810821347,0.00405457198426901,0.00436135046286945,0.00353084127176321,0.00402875040772164,0.00285458113979593,0.00282824079072401,0.0023728605741903,0.000716961746863942,0.00027675028253427,8.4909767093694e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,0.00605718538975663,0.000188325114690041,0.000102470217049734,0.000294260940755542,0.000110373938047518,0.000497506631044909,0.000713594287524302,0.00109404902254423,0.00164484506220777,0.00192225971247009,0.00110813995313884,0.00862735496745158,0.000616002487378175,0.00123473543878758,0.00341647461010463,0.00125339847587557,0.00161499217997213,0.00103155896161644,0.00133190987470667,0.001023693692351,0.000809173302413114,0.00154272130178373,0.0111289399498141,0.00112347463434382,0.00124036881309375,0.0016601906923806,0.000926837819258545,0.000971782550233525,0.00127518783432069,0.000961380639736862,0.000760899042451421,0.000312278640464378,3.43204521549791e-05,0.0151505558015298,2.40848616938255e-05,6.92111630523976e-05,0.0135923750785144,0.000255495989720631,0.000550844267260044,0.000422507374342964,0.000578693358033391,0.000721148944999285,1
