,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,9,total
raw,0.64789458,0.98149744,1.29236328,1.63189123,2.14571346,2.35541292,3.17845975,3.69546949,3.64803069,4.38990575,0.00908378,4.44256618,4.79019113,4.43610799,4.18093627,3.8630149,4.08303415,3.22552187,2.70217162,2.83900131,2.3281465,0.11865448,2.04576879,1.21323033,0.91009117,0.7238127,0.45977848,0.51865986,0.46707652,0.37814627,0.32057957,0.28287523,0.41010634,0.20007659,0.18035749,0.05567849,0.06161477,0.04085018,0.02572429,0.0126257,0.00395264,0.00392231,0.00392231,0.83294153,0.00387277,0.01389328,0.04338613,0.00678007,0.03481345,0.03795907,0.03213775,0.06794522,0.06050118,0.03240869,0.97606603,0.02405228,0.05918039,0.15841808,0.13708623,0.16829395,0.13870689,0.13002479,0.17458462,0.16290442,0.08494188,0.90546154,0.19248788,0.26407607,0.28306358,0.19336184,0.12479297,0.05271334,0.10478862,0.20476751,0.0723065,0.04187064,0.73639724,0.03936264,0.03022874,0.0195506,0.00250614,0.76700699,76.71956034
prop,0.00844497253540961,0.0127933141906741,0.0168452904874924,0.0212708626426938,0.0279682710705169,0.0307015956499419,0.0414295876555332,0.0481685436363646,0.0475502032836597,0.0572201630268102,0.000118402399071934,0.057906564640253,0.0624376770248837,0.0578223854560739,0.0544963533611408,0.05035241186055,0.0532202495935211,0.0420430181782244,0.0352214169114724,0.0370049215274218,0.0303461918926841,0.00154660010399116,0.0266655437144545,0.0158138331948632,0.0118625701967885,0.00943452617288552,0.00599297594984106,0.00676046444611312,0.00608810214670216,0.00492894208887746,0.00417858977005707,0.00368713309547623,0.00534552515919697,0.00260789541954249,0.00235086709570161,0.000725740472876125,0.000803116828706268,0.000532461080576625,0.000335302886069694,0.000164569504100993,5.15206289306532e-05,5.11252929841803e-05,5.11252929841803e-05,0.0108569643296785,5.04795645704557e-05,0.000181091757283655,0.000565515884185527,8.83747243851841e-05,0.000453775410673841,0.000494776949082813,0.000418899037710518,0.000885630987702295,0.000788601755952138,0.000422430601223125,0.0127225185555593,0.000313509095899493,0.000771385937793814,0.00206489817326813,0.00178684848287023,0.00219362505799261,0.00180797295220787,0.00169480624528824,0.0022756207051538,0.00212337530713227,0.00110717370672565,0.0118022253514911,0.00250898048876905,0.00344209571626437,0.00368958814082797,0.00252037210775288,0.00162661216314264,0.000687091268072822,0.00136586575230105,0.00266903914845871,0.000942478028804616,0.000545762251692278,0.00959855917756163,0.00051307176195426,0.000394016074466988,0.000254832013027149,3.26662455949106e-05,0.00999754152136477,1
