,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.511990017450158,0.197749123254063,0.173889507767809,0.196527340277138,0.621905958151493,0.866471124274659,2.20259447977023,3.92244241591045,3.92816340570736,4.24513756153267,1.67190821333303,0.202344006723796,0.0509137357489178,0.0958834512974993,0.043663653407533,0.205459417996293,0.289062473669291,0.407936511559714,0.283568933552679,0.0964395211435479,0.277682892221014,0.657029399315291,2.26528361443464,0.930530811995796,0.860165473599505,0.355752349539044,0.0683737752563805,0,0,0,25.62886916889
prop,0.019977081863278,0.00771587392135522,0.00678490754398511,0.00766820178377965,0.0242658368597239,0.0338084024919226,0.0859419299874489,0.153047814558738,0.153271038992061,0.165638894699486,0.0652353485561704,0.00789515937634166,0.00198657753541152,0.00374122832598049,0.0017036902065322,0.00801671804722829,0.0112787837717075,0.0159170702722574,0.0110644340834551,0.00376292533658147,0.0108347695870282,0.025636300805376,0.088387965910895,0.0363079153381194,0.0335623654688452,0.0138809226109313,0.0026678420653603,0,0,0,1
