,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.198645054311958,0.303008414936168,0.312316293814341,0.385338128112062,0.527696896204084,0.951818526648992,1.1965688828367,3.72523637643915,5.61757211154535,2.69589388778346,0.157124866985234,0.0980068741949044,0.135225751241836,0.0571940614814453,0.0664350831352603,0,0,0.265799270148702,0.516477691771741,0.429267887328231,0.230423203049087,1.73807585206728,2.97788933055292,1.6802889372686,1.11604805279792,0.246517734234576,0,0,0,0,25.62886916889
prop,0.00775083180623069,0.0118229334637979,0.0121861129243053,0.0150353152756272,0.0205899406925311,0.0371385300060126,0.0466883214765159,0.14535313095129,0.219189230493413,0.105189732329506,0.00613077642832412,0.00382408109967925,0.00527630580774831,0.00223162641724635,0.00259219720922777,0,0,0.0103710884938828,0.0201521841782499,0.0167493885313248,0.00899076746346616,0.0678171104863679,0.11619277116478,0.0655623518226955,0.0435465195691369,0.00961875190864118,0,0,0,0,1
