,1,2,3,4,5,6,total
raw,2.05180707155196,1.86469209807143,2.50690340046901,0.310959310949203,0.000791837288398028,0,6.73515371833
prop,0.304641461406869,0.276859619847516,0.372211757193659,0.0461695937396223,0.000117567812334113,0,1
