,1,2,3,4,5,6,total
raw,3.49458982188445,1.30458913459915,1.81976731595651,0.11620744588989,0,0,6.73515371833
prop,0.518858212897766,0.193698494371206,0.270189425818736,0.0172538669122913,0,0,1
