,1,2,3,4,5,6,total
raw,2.8839371834487,1.68184699641465,1.74238283456513,0.223558494979988,0.203428208921535,0,6.73515371833
prop,0.428191739054142,0.249711746272017,0.258699787329748,0.0331927828716907,0.0302039444724025,0,1
