,1,2,3,4,5,6,total
raw,3.54814653455738,1.41006930271496,1.64712151688242,0.129816364175243,0,0,6.73515371833
prop,0.526810030319122,0.209359631819152,0.244555890743772,0.0192744471179541,0,0,1
