,1,2,3,4,5,6,total
raw,1.63561949390448,1.39842004125863,2.73794754570691,0.556491986185373,0.406674651274606,0,6.73515371833
prop,0.242848131209399,0.207630011094294,0.406515969821962,0.0826249866682117,0.0603809012061334,0,1
