,1,2,3,4,5,6,total
raw,1.62515769622234,2.56141341432498,2.16738349737586,0.343380299064526,0.0378188113422963,0,6.73515371833
prop,0.241294818824907,0.380305115732398,0.321801637797403,0.0509832905713796,0.00561513707391278,0,1
