,1,2,3,4,5,6,total
raw,2.53443042435049,1.71511912157448,1.85235215574212,0.589972104965455,0.0432799116974603,0,6.73515371833
prop,0.37629882410151,0.254651815430242,0.275027450479841,0.0875959376190362,0.0064259723693718,0,1
