,1,2,3,4,5,6,total
raw,3.55783433129954,1.9433638393205,0.996068161171642,0.182143578701158,0.0557438078371658,0,6.73515371833
prop,0.528248423137952,0.2885403838715,0.147890932089761,0.0270437151575986,0.00827654574318871,0,1
