,1,2,3,4,5,6,total
raw,4.26274476869981,0.897641456960645,1.42918502831828,0.0137622758887409,0.0544909698213049,0.0773292186412144,6.73515371833
prop,0.632909796416164,0.133277055654673,0.212197833648354,0.00204334993146278,0.00809053098120173,0.0114814333681442,1
