,1,2,3,4,5,6,total
raw,3.78356195164965,1.31755023467872,1.53635440835632,0.0976871236453129,0,0,6.73515371833
prop,0.561763266271492,0.195622889956165,0.228109776347801,0.014504067424542,0,0,1
