,1,2,3,4,5,6,total
raw,3.20425220214672,0.835700558367043,1.96698607993725,0.0630634984246088,0.456862577406201,0.208288802048176,6.73515371833
prop,0.475750418795374,0.124080398654102,0.292047689213688,0.00936333468573684,0.0678325390202796,0.0309256196308199,1
