,1,2,3,4,5,6,total
raw,2.70402041342224,2.19717416475072,1.27975527658482,0.483527072133986,0.0706767914382351,0,6.73515371833
prop,0.401478648670354,0.326224798518112,0.190011294486407,0.0717915421615467,0.01049371616358,0,1
