,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0.0214017247740059,0.116858656713779,0.342301266662794,0.170138312425856,0.155953449481786,0.113107591669754,0.118655963898682,0.408386701074903,0.966178101300292,1.05663749027599,0.926050089065579,1.03918913585315,1.38557301870886,3.3814453762456,2.05572612797882,0.898526706476927,0.88756449124657,1.48610384076536,1.94929923554537,1.83450901757912,1.80670673381028,1.28448632055721,0.974143878897193,0.636522221013403,0.41417133513023,0.968758192892098,1.00192267308198,0.446618504403842,0.314267749771398,0.0106248278626485,0.068831594408917,0.0225735129573111,0.0309005371989409,0.0881583638913762,0.0208567216453714,0.0174622504217478,0.0169817685660791,0.0115766215142022,0.0200637380925713,0.0041866666006587,0.00662683268294998,0.0190404050425683,0.1988468846245,0.115237297959828,0.144836132353225,0.183212849934786,0.113997266760173,0.367950788245764,0.140909197455844,0.157882935000324,0.152266693923475,0.0865448559142728,0.202175657526697,0.11122514376237,0.0126291720240182,0,0,0,0,0.0339895937802204,0.0431247307163302,0,0,0,29.602749663142
prop,0,0,0,0,0,0,0.000722964083321385,0.00394756088686173,0.0115631578335775,0.00574738206287956,0.0052682082325603,0.00382084748737321,0.00400827508420337,0.0137955664835885,0.0326381201846012,0.0356938967595837,0.0312825700181018,0.0351044800796675,0.0468055513246467,0.114227408424015,0.06944375611629,0.0303528123806577,0.0299825016711763,0.0502015474128639,0.0658485869632717,0.0619708992730241,0.0610317201736089,0.0433907773829707,0.032907209295834,0.0215021316687324,0.0139909751574838,0.0327252773447017,0.0338455949019311,0.0150870614887481,0.0106161675299605,0.000358913546327667,0.00232517570807344,0.000762547844851626,0.00104384010102328,0.00297804646171572,0.000704553525692912,0.000589886095732851,0.000573655108370657,0.000391065750510876,0.000677766029199388,0.00014142830136727,0.000223858687397575,0.000643197177939024,0.00671717617070152,0.00389279034113876,0.00489265808079843,0.006189048382992,0.00385090128644737,0.0124296152361784,0.00476000368409317,0.00533338749936807,0.00514366724902788,0.0029235411203044,0.00682962426893819,0.00375725718144539,0.000426621586431296,0,0,0,0,0.00114819042713929,0.00145678125198026,0,0,0,1
