,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0,0.0176053819488461,0.00212591510224725,0.13207450194794,0.388808181171605,0.285771342803053,0.307750974953019,0.313576175825221,0.808380848180181,0.888722460456904,1.27223151391981,1.31412670358629,2.6250357851295,2.31525530154877,1.64690282348015,1.03327732614406,1.32027830174526,1.38464436622391,1.58764790502164,1.80510062799697,1.96869568158774,1.38566008739896,0.703327294170047,0.969375885496569,1.05532355763465,0.897023258620989,0.496712324231037,0.446739588667463,0.591544139822517,0.0718628395568677,0.0653362688781601,0.00767112667748038,0.0478179958483609,0.0637228055921226,0.0481743463070084,0,0,0,0,0,0,0.00376880982803171,0.131697270988859,0.221249371412999,0.134913668968795,0.135733881322504,0.199593138905411,0.218329627470178,0.0721125054126644,0.0363356466355088,0.0295042076453178,0.0212641049777138,0.0178684173432755,0.000646973060201117,0.0139635593443007,0,0,0.0113374093402622,0.0305787313893876,0.00716441954312874,0.00880864764410634,0,0,0,29.602749663142
prop,0,0,0,0,0,0,0,0.000594721171147365,7.18147849925642e-05,0.00446156196471115,0.013134191438159,0.00965354050062663,0.0103960266682995,0.0105928057154654,0.027307627074477,0.0300216186188758,0.0429768021010512,0.0443920486623744,0.0886754039743105,0.078210819193984,0.0556334408871042,0.0349047753300627,0.0445998536206628,0.046774180844015,0.0536317714769044,0.0609774648820708,0.0665038114361026,0.046808492561224,0.0237588501802503,0.0327461433997642,0.0356495112664693,0.0303020249412122,0.0167792630712777,0.0150911517933651,0.0199827430408953,0.00242757312663908,0.00220710135449037,0.000259135612899892,0.00161532277888018,0.00215259752277212,0.00162736052749146,0,0,0,0,0,0,0.000127312829751224,0.00444881885931134,0.0074739466411282,0.00455747086010643,0.00458517816307803,0.00674238512221458,0.00737531580527527,0.00243600700047303,0.00122744160758654,0.000996671187003046,0.000718315197732781,0.000603606676629883,2.18551677652652e-05,0.00047169805180924,0,0,0.000382985008800661,0.00103296929296608,0.000242018718688456,0.000297561805722185,0,0,0,1
