,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0.0180330321694927,0.158975529027048,0.0263784742024405,0.171753691124949,0.149360999673004,0.102377969193617,0.253412976151507,0.5726914286856,0.737320432879624,0.839585070546747,1.17448199114966,0.955804733741105,2.1029209266012,2.62737664979199,1.82723065781036,1.64948517919977,1.69526287086518,1.57691407553266,1.77419384067109,1.83306476454709,1.57165951583854,1.15620398031232,0.71820768425422,0.520815685012658,0.536124264785467,0.791396534402077,1.02058770115536,0.414679418453547,0.428382453750882,0.0576863553255962,0.0273492048188468,0.054690146895662,0.0227951179375835,0.0666920808166486,0.0208940551860002,0.0417156578503516,0.0127627640293111,0,0,0,0,0.00835824522642162,0.114359086625423,0.273029253868598,0.147732865965992,0.209993635519319,0.187918561685568,0.147300869038218,0.120324957936865,0.167084310452043,0.0686052832944986,0.0213936338983811,0.22799517296156,0.00596905792587722,0.018823370328314,0,0,0,0,0,0.0142345906085627,0.0179201324831521,0,0,29.602749663142
prop,0,0,0,0,0,0,0.000609167471761766,0.00537029603114829,0.000891081892817681,0.00580195059848774,0.00504551102085532,0.00345839391132934,0.00856045397928112,0.0193458862842951,0.0249071603573925,0.0283617258565715,0.0396747600987889,0.0322877011297084,0.0710380268904386,0.0887544798942545,0.0617250315799355,0.0557206745309043,0.05726707451693,0.05326917578525,0.0599334136477231,0.061922111472956,0.0530916733655789,0.0390573170894289,0.0242615193665084,0.0175934901635546,0.0181106238740041,0.0267338859872005,0.0344761116034462,0.0140081385402471,0.0144710359215129,0.00194868233464882,0.000923873799902409,0.00184746847904322,0.000770033804189664,0.00225290155730655,0.000705814676803996,0.00140918186063949,0.00043113441063895,0,0,0,0,0.000282346921199295,0.00386312379514562,0.00922310450804314,0.00499051161284292,0.00709372061409481,0.0063480103647109,0.0049759184776548,0.00406465478058885,0.00564421590404074,0.0023175307724849,0.000722690768317987,0.00770182417363188,0.000201638631336643,0.00063586560513839,0,0,0,0,0,0.000480853662938142,0.00060535364745067,0,0,1
