,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,total
raw,0.0065098949423278,0.0266134908715499,0.0366228796100467,0.223018948207553,0.250491539522439,0.244730908747502,0.222363807731853,0.584276996525031,0.616945103823959,0.687738738554988,1.28742019519198,3.65046122540328,3.446640078517,1.65976674085576,1.19501598493461,1.13179404974632,0.517016966475534,0.549711590585473,0.238481725682769,0.233406571929927,0.474762881106804,0.249783533867495,0.209456231540438,0.250538430517972,0.0660584835467207,0.0716827403987027,0.0399647169197023,0.0624912557821145,0.098368695859218,0.0973043051996538,0.262612016529225,0,0,0,0,0,0.0238438451237105,0.137115142105345,0.00115862572568142,0.195486339896549,0.0233043052758364,0.0258432938425031,0.089858068174969,0.0543797007137664,0.104704019694966,0.323137224044633,0.130407647494736,0.0453035532493628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84659249447
prop,0.000328010712375019,0.00134096021163156,0.00184529810949921,0.0112371404950091,0.0126213877567263,0.0123311298307603,0.0112041302704135,0.0294396630901668,0.0310856941309125,0.0346527364204519,0.0648685760817987,0.183933903334813,0.173664072534233,0.0836298090626001,0.0602126528907964,0.0570271219133299,0.0260506667136736,0.0276980338432727,0.0120162554730349,0.0117605363235509,0.0239216319496201,0.012585713841663,0.0105537628990367,0.0126237504290866,0.00332845467377471,0.00361184119735799,0.0020136815390772,0.00314871461181696,0.00495645264478662,0.0049028217426627,0.0132320959682323,0,0,0,0,0,0.0012014075025904,0.00690874980899366,5.83790757030085e-05,0.00984986918792325,0.00117422198709072,0.00130215269193964,0.00452763204565251,0.00274000187835361,0.00527566733302657,0.0162817483220191,0.00657078274424549,0.00228268672629753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
