,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,total
raw,0.00633232631146373,0.0204290022056088,0.0690867327594094,0.139177141918787,0.0693501043597916,0.113263304732658,0.183700862055779,0.330291024710735,0.440970419594758,1.19347596043169,1.3806173488562,3.03703941324396,3.40730660653831,2.7517407499433,1.33690765169041,0.742842083077144,0.760374352390827,0.622273625771966,0.245733065806714,0.462319692299889,0.204944562784501,0.334661425041128,0.19710292694652,0.215420567319005,0.0279278731735442,0.0418701498682279,0.0377646253221458,0.0328683666957115,0.0725480271734645,0.186220615732396,0.333041339725999,0,0,0,0,0,0,0,0,0.0666345187068619,0.0624223559680355,0.0370835919795231,0.00207329192587912,0.0812960441057637,0.116275460083411,0.323404897190837,0.157168668595198,0.002631717432446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84659249447
prop,0.000319063653532875,0.00102934557714636,0.00348103750196209,0.0070126467280248,0.0034943078706894,0.0057069396050842,0.00925604040627957,0.0166422031793501,0.0222189486541646,0.0601350564719981,0.0695644529024764,0.153025735480294,0.171682197207793,0.138650539164848,0.0673620749790135,0.0374292001654252,0.0383125895592755,0.0313541796127146,0.0123816250006234,0.0232946634254071,0.0103264357769026,0.0168624122823289,0.00993132332421499,0.0108542848037531,0.00140718731345575,0.00210968960439403,0.00190282666068084,0.00165612140748443,0.00365543995492824,0.00938300193266344,0.0167807818807585,0,0,0,0,0,0,0,0,0.00335747905971409,0.00314524299248996,0.00186851178558012,0.000104465888865145,0.00409622176342946,0.00585871152016701,0.0162952354305128,0.00791917648528287,0.000132602986289928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
