,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,total
raw,0.0340937663611702,0.0447375033395435,0.0405370419062345,0.0671769081059581,0.0963935731763882,0.260680012111319,0.455767560015836,0.659910339931121,0.389124629945693,1.83044491617146,1.32002255422823,2.68469564357386,3.17289372078328,1.99574738993206,1.63236023522635,0.975597339045339,0.733115853114649,0.666528309260729,0.265809306360152,0.256159402419075,0.241745510300032,0.216219140227137,0.111724697913232,0.212297953661825,0.0865860114656848,0.0350255474847622,0.141887502621421,0.181422429391447,0.083950845969995,0.0614355012989145,0.134853090720475,0,0,0,0,0,0,0.0134412307486555,0.000452973865848663,0,0,0,0.0151282812228918,0.0399045639817805,0.082890041343881,0.353739316221327,0.174336292330616,0.0777555586916196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84659249447
prop,0.00171786498718458,0.00225416546200609,0.00204251898241623,0.00338480815407864,0.00485693315884059,0.013134749060019,0.0229645245219213,0.0332505612797258,0.0196066216431923,0.0922296820817726,0.0665112942988093,0.135272372036757,0.159870956269564,0.100558692404661,0.0822488916261666,0.0491569189681895,0.0369391296424775,0.0335840174804037,0.0133931961586966,0.0129069714355475,0.0121807061019362,0.0108945220842008,0.00562941461837151,0.0106969472830653,0.00436276461512529,0.00176481416114739,0.00714921227212966,0.00914123819703548,0.00422998789305453,0.00309551885624864,0.0067947729948126,0,0,0,0,0,0,0.000677256347778628,2.28237600976026e-05,0,0,0,0.000762260888215806,0.00201065064407905,0.00417653767854493,0.0178236801264445,0.00878419267081704,0.00391782915446494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
