,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,total
raw,0,0,0.00103534904667085,0.0471754941975445,0.0304075862723648,0.0541561749679835,0.0585523660878033,0.0488635384972965,0.117599101057541,0.116452709644829,0.394989051982619,0.282178203334077,0.431275100096471,0.38664145826294,0.570311104339,0.366714542187246,0.50363062080164,0.498464708093769,1.29793695759157,1.0957100562826,1.73627241477649,1.75204946053577,1.66362824848986,2.38533822802795,2.17434292292351,2.45369808077074,1.66949019062835,1.36815883384816,0.835365461711842,0.822426560212048,0.977549307126206,0.822432991339268,1.02277743637123,0.150201917976079,0.130621591861973,0.040133793012162,0.0433704135274398,0.0251833558906102,0,0,0,0,0.0344357213131365,0.0491005580904292,0.092737612842333,0.0356953109358972,0.263437479132301,0.332543132689943,0.457437634846511,0.390736266419306,0.49817655266378,0.692203288151533,0.636730039529546,0.347654791418195,0.324850573843562,0.250695718982406,0.205355902375247,0.16956319272893,0.0208206842209875,0.0151373415007592,0,0,0.00239432390664444,0.0324321702751919,0.119395899012465,0.0224239740822413,31.385740387937
prop,0,0,3.29878802881063e-05,0.00150308686729838,0.000968834441899987,0.00172550254665326,0.00186557224281087,0.00155687066461803,0.00374689587067189,0.00371037000260115,0.012584984362339,0.00899064988897096,0.0137411160216641,0.0123190166452643,0.0181710259910962,0.0116841131563107,0.0160464788969964,0.0158818846371823,0.0413543520576122,0.03491107881284,0.0553204223738439,0.0558231043422881,0.0530058627875884,0.0760006996344349,0.0692780509890158,0.078178754123443,0.053192633660795,0.0435917336005878,0.0266160826982725,0.0262038285554718,0.0311462879334184,0.0262040334614941,0.0325873286317099,0.00478567387990656,0.00416181330271174,0.00127872697970787,0.00138185089761684,0.000802382087512881,0,0,0,0,0.00109717728138641,0.00156442248879688,0.00295476900325016,0.00113730982588566,0.00839354037458208,0.0105953572730677,0.0145746963172589,0.0124494837970903,0.0158727035432706,0.0220547063601399,0.0202872397356052,0.0110768389440899,0.0103502600170751,0.00798756747120611,0.00654296823452267,0.0054025551295932,0.000663380374770126,0.000482299965323652,0,0,7.62869977591699e-05,0.00103334093363167,0.00380414473377708,0.000714463759818133,1
