,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,total
raw,0,0.0180023677196962,0,0,0,0,0,0,0,0,0.018976997920298,0.0289058337745299,0.213880063050606,0.222850038820753,0.385874015317026,0.722851241231084,1.57107850436272,2.19529337296851,1.09301943501809,1.13907558925599,1.25789944084661,1.80473470004869,2.15071625299363,2.70692067857043,1.89012315595424,1.28814775587651,1.26619003600014,1.74240821106502,1.04998369362427,1.01926082299432,0.612402848020781,0.735294082354379,0.782475590928822,0.117632087838081,0.064079781100421,0.0715089811905001,0.133647499180284,0.0323999537769055,0.0589922707789382,0.0490068975356681,0.0215009662395061,0,0.00776845036373136,0.0586543682781642,0.0391986631257213,0.0354111136892203,0.1203007666475,0.286963151109309,0.185817357508991,0.418260825037401,0.499739827942147,0.724369252996343,0.504184218671954,0.355884306829439,0.353652924837858,0.280629941899961,0.164843150989249,0.225379625280636,0.11862699142503,0.105353886232979,0.0854832390372181,0.121200860256746,0.0123233127130468,0.0583270528251768,0.00597185971410387,0.0786199516356326,31.385740387937
prop,0,0.000573584293286748,0,0,0,0,0,0,0,0,0.000604637573806981,0.000920986200014569,0.00681456165784161,0.00710035946472063,0.0122945646827989,0.023031199273824,0.0500570795827573,0.069945565910953,0.0348253513062955,0.0362927742081812,0.0400786925941081,0.0575017405274383,0.0685252674115742,0.0862468320043462,0.0602223536100075,0.0410424523989119,0.0403428442454967,0.0555159186792582,0.0334541635993339,0.0324752836924016,0.0195121364177267,0.0234276481378463,0.0249309266328337,0.00374794688237759,0.00204168454554126,0.00227839076939489,0.00425822356039276,0.00103231446435332,0.00187958831143622,0.00156143831338463,0.000685055250370003,0,0.000247515281389288,0.00186882219610495,0.00124893224251569,0.00112825484603927,0.00383297526712917,0.00914310599534565,0.00592043887485954,0.0133264603564413,0.0159225119995646,0.0230795655620331,0.0160641174125602,0.0113390444969787,0.0112679490898288,0.00894131979782196,0.00525216703355532,0.00718095614425143,0.00377964610548501,0.00335674369732158,0.00272363302508146,0.00386165369236692,0.00039264049726809,0.00185839340108716,0.000190273023363155,0.00250495768663944,1
