,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,total
raw,0,0,0,0.0190528919992003,0.00109873651166361,0.00934761415758072,0,0,0,0,0,0.0909767833351331,0.154869585090095,0.21727194915038,0.311208335417984,0.323943384324146,0.316969861652423,0.387031819979702,0.488696499153623,0.769457980936179,1.06724928810819,1.12110165494161,2.34357040815304,2.62457202909768,2.19377879049244,1.91846172077578,2.04657808712243,1.51639145986877,0.983204915882768,0.939113565286318,0.725987670159991,0.855292700066266,0.603565677625957,0.0235930715911658,0.127760941278888,0.07097075345403,0.151918195385689,0.0362440949601973,0.02541073588975,0.0357894208878949,0.031124161996788,0.0483727696543805,0.0301289870934085,0.00339529145686013,0.0423259028626718,0.191037874858805,0.372680749216337,0.363065721101645,0.428852199671069,0.845489609949679,0.581224926141346,0.618214429092925,0.764943679635973,0.472497384742892,0.738909562871905,0.846821451061939,0.697642332611357,0.434165251967792,0.211760746825964,0.142944138465849,0.188680789352057,0.245225750264006,0.215141721343274,0.175708196493669,0.0647034244567314,0.113555824808724,31.385740387937
prop,0,0,0,0.000607055680818771,3.5007506532677e-05,0.000297829971255782,0,0,0,0,0,0.00289866615254677,0.00493439323641441,0.00692263258616285,0.00991559643237207,0.0103213555047646,0.0100991678939092,0.0123314541953089,0.0155706538419419,0.0245161647112814,0.0340042731162837,0.0357200958487665,0.0746699099395399,0.0836230720275257,0.0698973088853946,0.0611252657118497,0.0652072585137747,0.0483146626820246,0.0313264846943251,0.0299216635860298,0.0231311309271844,0.0272509964555431,0.019230570002992,0.000751713080511994,0.00407066838952102,0.00226124197093363,0.00484035722936388,0.00115479496459888,0.000809626778774878,0.00114030831981426,0.000991665693148679,0.00154123398258186,0.000959957825464855,0.000108179428456787,0.00134857111349011,0.00608677292609702,0.0118742060760681,0.011567855867475,0.0136639185302092,0.0269386542901069,0.01851875784854,0.0196973027066308,0.0243723318354464,0.015054524089688,0.0235428431427382,0.0269810888828805,0.0222280030354006,0.0138332008931885,0.00674703684566746,0.00455442939051357,0.00601167240345159,0.00781328549949576,0.00685476011348015,0.00559834479995897,0.00206155482257159,0.00361807060802582,1
