,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,total
raw,0,0,0.0158316936109204,0,0,0,0,0,0,0,0,0.0736539104379565,0.536364852425032,0.443407517068212,0.34196147955756,0.645518482898938,0.840054437195354,0.78593298341766,0.738626946394861,0.923107487208346,1.81350923036648,1.97009011981012,2.54428509856185,2.58423716149284,2.33307429849907,2.29747378157759,1.77790613617863,1.5324666717415,1.00069436115977,0.713505200486047,0.641130563114181,1.35952535988806,1.5184100186227,0.176542099190008,0.0417376656385597,0.0188915667542486,0.207489304731926,0.0817042941799083,0.00786589281625946,0.033286315959675,0.0173053427559945,0.00772710811879119,0.00394306858381315,0.0187688945618033,0.0410595769618967,0.0662945756557021,0.283330739243324,0.251750621625135,0.330180414420093,0.246959689905417,0.457038156661792,0.354035933928726,0.216172990536756,0.318338501238549,0.249439722086434,0.150719871027346,0.0124109627587795,0.047459908185792,0.0747073386089884,0.0858191487380756,0.044684657513342,0.0459854284207399,0.0214324099085853,0.0244359687893134,0.000807539515556566,0,31.385740387937
prop,0,0,0.000504423136597576,0,0,0,0,0,0,0,0,0.0023467316535335,0.0170894439893851,0.0141276742746089,0.0108954409018495,0.0205672536292004,0.0267654809735897,0.025041084699717,0.0235338385287463,0.0294116842807742,0.0577813111289067,0.0627702292652405,0.0810650017209641,0.0823379384889731,0.0743354870607346,0.073201197524103,0.0566469394764369,0.0488268447008024,0.0318837264563745,0.0227334194340141,0.0204274474710368,0.0433166572807883,0.0483789771996678,0.00562491427660766,0.00132982893258753,0.000601915599910765,0.00661094185344354,0.00260322978429118,0.000250619954126769,0.00106055538433207,0.00055137596061445,0.000246198051194009,0.000125632485806473,0.000598007067216329,0.0013082239403751,0.00211225145038102,0.00902737153055089,0.00802117836040901,0.0105200772815605,0.00786853159597074,0.0145619683019316,0.0112801523734262,0.00688761800310568,0.010142774945048,0.0079475493967415,0.004802176694397,0.000395433168227875,0.00151214875287865,0.00238029556370452,0.00273433564661294,0.00142372481773654,0.0014651694639778,0.000682870935771291,0.000778569136406459,2.57295034488637e-05,0,1
