,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.345094162504188,0.797049078320922,1.09207771895247,2.28234816177533,1.51713395314364,2.47550917250812,0.187876362517529,0.0646521623353762,0.185069780419413,0.0250171936542272,0.0750819526287907,0,9.04690969876
prop,0.0381449770136965,0.0881018054629382,0.12071279092154,0.25227931280094,0.167696374083581,0.273630361630272,0.0207669103343963,0.00714632559494184,0.0204566848329191,0.00276527504830254,0.0082991822764719,0,1
