,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.593897503022938,0.393428322556731,1.88289840649256,1.00492847241766,2.07845884401901,2.2208658134152,0,0.0110577800394776,0.155721826582439,0.370572731948644,0.33507999826534,0,9.04690969876
prop,0.0656464497600036,0.0434875925213065,0.208126141322117,0.111079750531323,0.22974241074871,0.245483362536447,0,0.00122227151675818,0.0172127092861094,0.040961250226631,0.0370380615505942,0,1
