,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.621544001361721,1.91299894726551,1.38038857910203,2.23477610976426,0.713115612764844,2.01690625564403,0.0411260745131869,0.00644036844201696,0.119613749902407,0,0,0,9.04690969876
prop,0.0687023549540803,0.21145330405229,0.152581226636011,0.247020936891916,0.0788242213650686,0.222938696505446,0.00454586990282701,0.000711886009307653,0.0132215036830534,0,0,0,1
