,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,1.344328928063,1.39895158088595,1.77757348719356,0.960360283723435,0.734639994809379,2.06263345224087,0.0748961149913331,0.0942172204022276,0,0.355969574310188,0.24333906214005,0,9.04690969876
prop,0.148595373760309,0.15463308770261,0.196484053271495,0.106153406599722,0.0812034185452377,0.22799315135461,0.00827864071657514,0.0104142987538763,0,0.0393470904610641,0.0268974788345022,0,1
