,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.502550036564071,0.109936602806945,1.78500897686312,1.00304393599783,1.60533762721244,2.50060740793706,0.00286155673719883,0.0613342596337723,0.272652653736664,0.849444901206632,0.354131740064264,0,9.04690969876
prop,0.0555493592063765,0.0121518404038026,0.197305934987698,0.110871443332226,0.177445965602207,0.276404594629678,0.00031630212221429,0.00677958127980199,0.0301376561516951,0.0938933767983846,0.0391439454859158,0,1
