,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.202861047427398,0.478824425071517,1.53440430373123,1.02278550260153,1.51602192989655,2.90279340110227,0.0811433183009946,0.219705567677311,0.344060999878254,0.35464463213053,0.0673456507534175,0.322318920189003,9.04690969876
prop,0.0224232422100115,0.052926849168965,0.169605351973563,0.113053577039872,0.167573456614068,0.32086021611337,0.00896917522146997,0.0242851509513159,0.0380307764015166,0.0392006380011883,0.00744405028853644,0.0356275160161244,1
