,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.24296106454131,0.534043567382853,0.518280419066287,1.03120500313408,1.88793489469932,3.49294123658423,0.440409799083874,0.0235140182641699,0.188499782140291,0.426438364917703,0.149053646662323,0.111627902283569,9.04690969876
prop,0.026855696876759,0.0590304960660822,0.057288116751881,0.113984226379027,0.208682849455,0.386092196439518,0.0486806891798906,0.00259912158373735,0.020835820011128,0.0471363569569123,0.0164756421391885,0.0123387881608755,1
