,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.463662939854943,0.118307450274009,1.76623995465923,1.45048635584299,1.9614990432542,2.63886284680784,0,0,0,0.10487997554573,0.519576833086348,0.0233942994346984,9.04690969876
prop,0.0512509746746444,0.0130771118772441,0.195231301457703,0.160329483120827,0.216814261285603,0.291686657065842,0,0,0,0.0115929062008992,0.0574314158521515,0.00258588846508603,1
