,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.333040592920594,0.0279035057791312,1.65603246335713,1.64817520786722,1.58898506618622,3.30787498491444,0.0535249093998635,0,0.136822807415254,0.120518627563503,0.16490456816835,0.00912696518829963,9.04690969876
prop,0.0368126359176816,0.00308431350684927,0.183049518398985,0.182181016805454,0.1756384355648,0.365635901656875,0.00591637489287638,0,0.015123706544126,0.0133215243189641,0.0182277234613,0.001008848932089,1
