,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.298506789795687,0.338553170084397,0.516712886753266,1.28372230752101,1.21166398670397,3.82618747235423,0,0,0.0561961755493866,0.194563334666131,0.578466891300263,0.742336684031662,9.04690969876
prop,0.0329954426135812,0.0374219685348247,0.0571148495959995,0.141896222054362,0.13393125686554,0.422927563085841,0,0,0.00621164324842205,0.0215060546799532,0.0639408273721964,0.08205417194928,1
