,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.641168583402334,0.260367364678773,2.64338499582549,0.962452308391416,0.711727631951143,2.47541919706236,0.0317664439216456,0.227553630401884,1.00961951818781,0.0834500249371408,0,0,9.04690969876
prop,0.070871557775161,0.0287797019477778,0.292186512725755,0.106384648508577,0.0786708009309184,0.273620416196002,0.00351130330459689,0.0251526364226973,0.111598275190719,0.00922414699779514,0,0,1
