,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.403063329442882,0.0465129847441828,1.25481619098766,1.94837206339499,1.0429583585634,2.96573713835557,0,0.112380491406051,0.0994735072882069,0.852948214918462,0.238313168139924,0.0823342515186675,9.04690969876
prop,0.044552597833283,0.00514131192782415,0.13870108498592,0.215363270804177,0.115283383308927,0.32781770097275,0,0.0124219755859235,0.0109953023297935,0.0942806155161878,0.0263419417320577,0.00910081500315544,1
